age,education_num,hours_per_week,capital_gain,capital_loss,occupation,marital_status,gender,race,income
59,8,36,0,0,11,3,1,4,0
40,15,35,0,0,3,6,1,4,1
65,6,34,0,0,2,1,1,4,0
25,15,27,0,0,2,0,1,4,1
39,10,52,0,0,8,0,1,4,0
70,14,48,0,0,13,1,1,4,1
39,10,57,0,0,1,0,1,4,1
44,9,40,7000,0,11,6,1,4,0
51,8,27,10000,0,1,0,1,4,0
50,13,50,99999,0,12,6,1,4,0
46,12,59,0,0,2,1,1,4,1
38,9,28,0,0,1,0,1,4,1
72,13,50,0,0,0,0,1,4,0
67,6,41,0,0,2,4,0,4,0
29,10,25,0,0,3,0,1,4,0
51,14,27,0,0,2,0,0,4,1
33,11,41,1000,0,8,1,1,4,1
55,6,43,0,2500,9,0,1,4,0
63,6,43,2000,0,9,6,1,4,0
36,5,42,0,0,13,0,0,4,0
48,13,24,0,0,12,0,0,4,0
51,7,50,0,0,0,4,1,4,0
43,13,51,0,0,1,0,1,4,1
46,11,42,0,0,13,4,0,4,0
55,8,29,0,0,3,1,1,0,0
46,12,29,0,0,10,0,0,4,0
49,7,38,0,0,0,4,1,4,0
73,9,41,0,0,0,6,1,4,1
72,7,29,0,0,5,1,1,0,0
44,8,28,0,0,0,0,1,4,0
59,11,30,15000,1500,5,5,1,4,0
81,9,15,0,0,1,0,0,4,0
59,7,57,0,0,0,6,1,4,0
45,7,30,5000,0,3,0,1,4,0
65,7,61,0,0,0,1,1,4,0
68,10,56,0,0,12,0,1,4,0
30,9,44,0,0,1,0,1,0,0
44,8,56,0,0,7,6,0,4,0
58,13,69,0,0,8,0,0,4,0
78,13,48,0,0,1,1,1,4,1
65,16,33,0,0,2,0,0,4,1
90,10,27,0,0,2,0,0,4,1
46,8,49,0,0,0,0,0,4,0
33,10,56,0,0,4,1,1,4,0
53,13,63,0,0,11,6,0,4,0
60,10,43,0,0,1,6,0,4,0
58,10,44,0,0,13,4,1,2,0
36,8,33,0,0,3,2,1,0,0
39,13,43,0,0,10,0,0,4,0
67,13,30,0,0,0,1,1,4,1
41,10,52,0,0,5,0,0,0,1
45,12,52,0,0,2,6,1,4,0
74,8,56,0,0,0,0,1,4,0
39,7,44,0,0,0,0,0,2,1
51,11,37,0,0,1,2,1,0,1
58,13,43,0,0,0,0,1,2,1
51,10,44,0,0,1,1,1,4,1
59,8,58,0,0,3,0,1,4,0
45,6,64,15000,0,2,0,0,4,0
42,9,54,0,0,0,0,1,3,0
43,9,38,0,0,4,0,1,4,0
41,14,30,0,0,1,0,1,4,1
63,12,40,2000,0,3,0,1,4,1
50,7,61,0,0,10,1,0,4,0
53,11,43,0,0,13,4,1,4,0
42,11,30,0,0,6,0,1,4,1
32,8,17,0,0,1,2,0,4,0
54,8,58,0,0,5,0,0,4,0
68,8,51,0,1000,4,0,1,4,1
90,12,20,0,0,0,4,0,4,1
56,14,33,0,0,0,1,1,4,1
64,8,18,0,0,1,4,1,4,0
69,8,33,0,0,2,1,0,4,0
56,4,44,0,0,0,6,1,4,0
38,13,53,0,0,1,6,1,2,0
51,7,45,0,0,8,0,1,4,0
26,5,15,0,0,0,0,1,4,0
49,8,41,0,0,7,1,1,4,0
34,12,25,0,0,8,0,1,0,0
39,10,59,0,0,9,4,1,0,0
57,8,38,0,0,4,0,1,4,0
49,10,37,0,0,7,4,1,4,0
48,3,43,0,0,7,4,1,4,0
46,10,50,0,0,3,6,0,4,0
52,8,22,0,0,1,1,0,4,0
73,13,39,0,0,3,6,1,0,0
48,10,38,99999,0,1,0,1,4,1
34,6,26,0,2500,7,4,0,4,0
64,10,23,0,0,6,6,0,2,0
55,13,40,0,0,1,6,1,4,1
85,7,37,0,500,7,0,1,0,0
49,10,57,0,0,0,6,1,4,0
52,10,20,0,0,2,0,1,4,0
49,8,36,0,0,6,0,1,0,1
66,9,41,0,0,2,4,0,4,0
29,8,48,0,0,1,6,1,4,0
62,10,13,0,0,9,0,0,4,0
53,9,46,0,0,5,0,1,4,0
61,9,37,0,0,11,0,0,2,0
36,12,39,0,2500,4,0,0,4,0
41,10,34,5000,0,6,3,1,0,0
54,6,32,0,0,2,5,1,4,0
47,10,38,0,0,1,0,1,4,1
45,5,58,0,0,4,6,1,4,0
61,10,34,0,0,4,0,1,4,0
53,9,31,0,0,1,1,0,4,0
80,12,40,0,0,2,4,1,4,1
41,10,42,10000,0,9,0,0,4,0
54,9,50,0,0,8,6,1,4,0
56,7,40,0,0,10,0,1,4,0
64,10,19,0,0,0,0,1,4,1
60,13,43,0,0,4,0,1,4,1
54,10,54,25000,0,1,6,0,4,0
58,4,32,0,0,6,6,1,4,0
32,9,37,0,0,4,0,0,0,0
59,10,45,0,0,7,2,0,4,0
33,11,43,0,0,6,0,0,4,0
85,11,42,0,0,6,0,1,4,0
53,5,37,0,0,6,6,1,0,0
44,12,58,0,0,3,0,1,4,0
64,11,37,0,0,1,4,1,4,0
39,9,15,0,0,11,0,1,4,0
39,11,41,0,0,10,6,1,0,0
46,14,18,0,0,13,1,1,0,0
55,16,38,0,0,8,0,1,4,1
43,9,51,0,0,2,0,1,4,1
51,9,49,0,0,6,1,0,0,0
48,10,22,0,0,2,6,0,4,0
38,9,25,0,0,11,0,1,4,0
72,7,32,0,0,0,2,0,4,0
33,7,29,0,0,1,0,1,4,0
55,10,40,0,0,10,4,1,1,0
75,9,62,0,0,5,1,1,4,0
51,12,42,0,0,1,6,1,0,0
57,9,18,0,0,3,6,1,0,0
60,9,33,0,0,0,6,1,0,0
74,11,27,0,0,0,6,0,4,0
45,14,39,0,0,0,4,1,4,1
52,14,76,0,0,4,0,1,4,1
33,8,52,0,0,7,6,1,4,0
61,9,31,0,0,8,1,1,4,0
67,12,28,0,0,1,0,1,4,1
46,3,49,0,0,2,1,1,0,0
50,8,30,0,0,0,1,0,4,0
51,11,42,0,0,1,0,1,2,0
74,12,47,0,0,1,6,0,4,1
45,10,44,0,0,13,1,0,4,0
37,10,47,0,0,13,4,0,4,0
47,6,41,0,0,0,0,1,4,0
64,8,28,0,0,6,6,1,4,0
42,9,16,0,1000,0,6,1,4,0
38,8,37,0,0,5,0,0,4,0
54,8,49,0,0,1,4,0,4,0
38,12,32,0,0,6,0,1,0,0
51,13,48,0,0,7,0,0,4,0
49,11,66,0,0,3,1,1,4,1
54,13,32,0,0,7,0,1,4,1
54,6,38,0,2500,2,0,0,4,0
58,9,35,7000,0,0,0,1,4,0
68,11,49,0,0,3,6,1,4,1
37,11,24,0,0,7,4,1,0,0
39,8,44,0,0,12,0,1,4,0
47,8,24,0,0,2,1,0,4,0
60,9,36,0,0,7,0,0,4,0
51,8,61,0,0,3,0,0,0,0
53,7,38,2000,0,7,3,0,4,0
35,14,46,0,0,4,0,0,4,0
44,9,56,0,0,9,2,0,0,0
71,10,53,0,0,4,0,1,4,0
65,10,39,0,0,6,0,1,2,0
33,10,23,0,0,5,4,0,4,0
63,9,6,0,0,0,1,0,4,1
63,14,37,0,0,2,1,1,4,1
48,9,55,0,0,9,4,1,4,0
31,12,45,0,0,5,6,1,4,1
73,12,33,0,0,0,0,0,4,1
55,14,64,0,0,0,0,1,4,1
77,7,46,0,0,7,0,0,4,0
35,13,31,0,0,7,0,1,4,0
29,6,45,0,0,7,4,1,4,0
73,9,30,0,0,1,0,1,4,1
90,9,25,0,0,0,0,0,4,0
58,10,35,0,0,0,6,1,4,1
49,9,23,0,0,4,6,1,4,0
66,7,38,0,0,12,0,0,4,0
79,9,31,0,0,2,0,0,0,0
63,7,48,0,0,10,6,1,4,0
29,14,18,0,0,7,6,1,4,0
38,9,48,0,0,4,6,1,0,0
56,3,34,0,500,6,0,1,4,0
58,14,50,0,0,2,6,0,4,0
90,3,49,0,0,1,0,1,4,0
36,12,42,0,0,1,2,0,2,1
70,10,24,0,0,3,0,0,4,0
40,9,45,0,0,8,4,0,4,0
59,7,38,0,0,10,1,1,4,0
43,16,32,0,0,0,0,1,4,1
49,8,64,0,0,4,1,0,4,0
55,10,49,0,0,0,1,1,4,0
51,11,27,0,0,12,0,1,4,0
72,8,40,0,1000,0,1,0,4,0
43,10,54,0,0,9,0,0,4,0
80,12,39,0,0,0,0,0,4,1
56,8,57,0,0,11,0,1,4,1
33,9,57,0,0,2,1,1,4,0
48,8,45,0,0,1,6,1,4,0
32,13,53,0,0,12,0,0,4,0
40,14,37,0,0,3,0,1,4,1
72,10,25,0,0,6,1,1,4,0
30,9,24,0,0,5,1,1,4,0
50,7,60,0,0,5,0,0,4,0
62,8,38,0,0,11,1,1,4,0
42,9,43,0,0,12,6,1,0,0
48,15,41,0,0,9,4,1,0,0
53,13,41,0,1500,2,1,1,2,0
45,11,32,0,0,2,0,1,2,0
41,10,27,0,0,1,6,0,0,0
59,6,20,7000,0,1,4,1,4,0
65,8,40,0,0,0,0,0,4,0
53,11,40,0,0,3,0,0,4,0
38,10,39,0,0,4,4,0,4,0
81,9,33,0,0,5,1,0,4,0
42,8,31,0,0,3,6,0,4,0
56,12,35,0,0,6,0,1,4,1
31,11,33,0,0,1,0,1,4,0
49,10,55,0,0,6,1,0,4,0
60,9,49,0,0,4,0,1,4,0
48,11,43,0,0,2,4,1,0,0
68,10,30,0,0,0,4,1,4,0
59,8,40,0,0,7,0,1,4,0
45,12,53,5000,0,1,4,1,4,0
59,8,54,0,0,1,0,0,4,0
70,12,32,0,0,12,0,1,0,0
68,11,61,0,0,9,6,1,4,0
69,9,31,2000,0,0,0,0,2,1
34,5,47,0,0,0,6,1,0,0
32,6,52,0,0,1,0,1,0,0
39,11,61,0,0,4,0,0,4,0
54,6,46,0,0,1,0,1,1,0
35,12,45,0,0,0,4,0,4,0
85,5,29,5000,0,3,6,0,4,0
44,9,38,99999,0,6,0,1,4,1
82,10,57,0,0,7,0,1,4,1
53,14,46,0,0,7,0,1,0,1
62,12,13,0,0,12,0,1,4,1
41,7,41,1000,0,4,1,0,4,0
38,13,20,0,0,0,1,0,4,0
69,11,41,0,0,2,0,1,4,1
48,8,51,0,0,10,0,0,2,0
42,13,37,0,0,6,6,1,4,0
55,8,29,0,0,7,0,0,4,0
31,2,33,0,0,3,0,1,4,0
40,8,42,0,0,6,1,1,4,0
75,10,58,0,0,3,0,0,4,0
54,14,42,0,0,4,4,1,4,0
68,9,39,0,0,5,1,1,4,0
36,6,40,0,0,6,6,1,4,0
56,11,47,0,0,7,0,1,4,1
32,9,49,10000,0,12,2,0,4,0
71,13,43,0,0,0,0,1,4,1
73,15,46,0,0,1,1,1,4,1
59,5,34,0,0,1,6,1,4,0
39,10,43,0,0,10,0,1,4,0
54,9,50,0,0,2,6,0,4,0
47,7,58,0,0,2,0,0,1,0
57,11,49,0,0,10,4,1,4,0
40,14,20,0,0,9,4,1,4,0
53,11,34,0,0,3,4,1,0,0
35,11,38,0,0,5,0,1,4,0
35,7,56,0,0,7,0,1,4,0
49,9,47,0,0,0,1,0,0,0
51,11,41,0,0,6,0,1,4,0
40,14,37,0,0,1,0,1,4,1
52,14,53,0,0,13,6,1,4,1
51,11,54,0,0,9,3,0,4,0
85,7,60,0,500,5,2,0,4,0
76,10,59,0,0,0,4,0,4,0
44,8,50,0,0,7,0,1,4,1
57,10,26,0,0,6,6,0,4,0
70,12,31,0,0,12,5,1,4,0
37,8,62,10000,1000,3,0,0,0,0
57,10,16,0,0,6,6,0,4,0
67,8,46,0,0,4,6,1,0,0
65,12,46,0,0,5,0,1,4,0
32,11,53,0,2500,0,0,0,4,0
85,11,49,0,0,4,0,0,4,1
44,13,29,0,0,7,6,1,4,0
60,10,28,0,0,3,1,0,4,0
37,7,36,0,0,3,0,1,0,0
48,12,30,0,0,10,1,1,4,0
66,11,53,0,0,10,1,1,4,0
70,9,24,0,0,2,6,0,4,0
42,10,57,0,0,0,0,0,4,0
41,9,24,0,0,1,6,1,4,0
63,11,57,0,0,9,1,0,4,0
52,8,41,0,0,3,6,1,4,0
40,10,41,99999,0,0,0,1,0,1
65,9,69,0,0,5,0,0,4,0
45,12,46,0,0,4,0,1,4,1
42,11,56,0,0,2,0,1,0,0
61,9,34,0,0,2,1,1,4,0
49,10,30,0,0,11,0,1,4,0
80,6,33,0,0,1,6,0,4,0
50,7,36,0,0,5,1,0,4,0
38,9,53,0,0,8,6,0,4,0
54,8,36,0,2500,10,0,1,4,0
32,8,38,0,0,4,6,0,4,0
40,6,29,0,0,9,4,1,2,0
80,9,26,0,0,9,0,1,4,0
45,9,60,0,0,0,0,1,4,0
24,8,29,0,0,10,0,1,4,0
90,10,42,0,0,6,1,1,4,0
40,12,31,0,0,6,6,1,4,0
50,7,42,0,0,7,2,1,4,0
34,13,40,0,0,5,1,1,4,0
73,6,29,0,0,7,0,0,4,0
42,10,41,0,0,11,4,1,4,0
49,13,35,0,0,0,6,0,4,0
69,12,45,1000,0,10,5,1,0,0
57,11,46,0,0,1,6,0,0,0
39,11,52,0,0,6,0,1,4,0
52,10,24,0,0,12,6,1,4,0
42,10,56,0,2000,2,6,0,4,1
56,8,40,0,0,2,0,0,4,0
52,9,41,0,0,8,0,0,4,0
55,11,37,0,0,7,1,1,4,0
36,9,50,0,0,0,0,1,4,0
51,9,43,0,0,3,0,0,4,0
55,12,28,0,0,1,1,1,4,1
59,9,35,0,0,1,1,1,4,0
55,10,27,0,0,6,0,1,4,1
37,9,34,0,0,12,0,0,2,0
31,10,42,0,0,3,0,1,4,1
68,7,17,0,0,1,0,1,4,1
66,10,48,0,0,0,3,0,0,0
49,11,28,0,0,7,0,1,4,0
65,10,29,0,0,1,1,0,4,0
54,9,36,0,0,13,4,1,4,0
36,10,38,0,0,13,0,1,4,0
56,8,52,0,0,11,5,1,4,0
34,14,46,0,0,1,0,1,0,1
45,15,25,0,0,0,0,1,4,1
56,11,56,0,0,9,1,1,0,0
42,11,64,0,0,0,0,0,4,0
43,8,24,0,0,8,6,1,4,0
40,15,20,0,0,4,2,1,4,0
70,7,40,0,2500,0,1,0,4,0
34,11,26,7000,0,2,0,0,4,1
48,13,32,0,0,9,4,1,4,1
42,14,48,0,0,12,6,0,4,0
42,8,31,0,0,6,0,1,4,0
62,11,63,0,0,10,0,0,4,0
66,8,28,0,0,9,0,1,4,1
58,8,43,0,0,6,4,1,4,0
65,9,51,0,0,4,1,1,0,0
44,14,30,0,0,4,0,0,0,1
67,11,12,0,0,0,6,1,4,0
33,8,22,0,0,1,4,1,4,0
72,12,64,2000,0,9,4,1,4,0
68,8,34,0,0,3,1,0,4,0
42,9,37,0,0,4,0,0,4,0
34,14,54,0,0,2,0,0,4,1
39,16,46,0,0,0,2,1,4,0
54,8,41,0,0,12,0,1,4,0
35,13,52,0,0,2,0,1,4,1
55,12,35,0,0,7,4,0,4,0
50,12,41,0,0,0,6,1,4,1
50,8,63,0,0,7,1,1,4,0
66,13,44,0,0,5,0,1,4,0
64,9,37,0,0,4,0,1,4,0
42,11,54,0,0,2,0,1,4,1
65,12,36,0,0,1,5,0,3,0
67,8,58,0,0,0,4,1,4,0
55,9,22,0,0,6,2,0,4,0
51,5,54,0,0,2,1,1,4,0
69,8,28,15000,0,3,1,1,4,0
41,11,47,0,0,8,5,1,4,0
54,11,21,0,0,7,4,0,4,0
90,10,32,0,0,5,4,1,4,0
72,14,36,0,0,0,0,0,4,1
47,8,36,0,0,10,0,1,4,0
55,16,39,0,0,9,0,1,0,0
35,8,46,0,0,2,4,0,4,0
26,9,55,0,0,10,4,1,4,0
45,12,44,0,0,10,0,1,4,0
56,2,14,0,0,2,1,1,4,0
39,9,41,1000,0,11,4,1,4,0
43,9,31,0,0,8,2,1,4,0
74,14,21,0,0,7,0,1,4,1
61,10,47,0,0,10,6,1,4,0
90,13,51,0,0,5,1,1,4,0
41,7,55,99999,0,4,0,0,4,1
67,8,27,0,0,1,1,0,4,0
45,7,16,0,0,5,0,0,4,0
38,11,28,0,0,3,1,0,4,0
60,11,39,0,0,10,6,1,4,0
44,8,37,0,0,4,0,0,4,0
49,10,41,0,0,7,6,0,4,0
54,12,25,0,500,11,0,1,4,0
76,10,18,0,0,3,1,1,4,1
90,6,31,0,0,5,6,0,4,0
45,11,35,0,0,5,0,1,4,0
39,8,45,0,0,11,1,1,4,0
35,13,57,0,0,10,6,0,4,0
51,9,54,0,0,9,0,0,4,0
52,9,41,0,0,12,0,1,4,1
53,9,50,0,0,9,1,0,4,0
41,11,32,0,0,8,6,1,4,0
36,11,31,0,0,0,4,1,4,0
56,9,48,7000,0,5,0,1,4,0
46,12,36,0,0,1,6,0,4,0
63,9,41,0,0,3,1,1,4,0
71,7,32,0,0,13,0,0,4,0
54,11,40,0,0,5,0,1,4,1
74,11,38,99999,0,0,6,0,4,0
60,4,64,0,0,0,0,1,4,1
38,7,40,0,0,2,0,1,4,0
56,12,39,0,0,3,1,1,4,0
47,12,42,0,0,3,0,0,4,0
66,15,37,0,0,3,4,1,4,1
48,6,24,0,0,6,6,1,4,0
36,7,73,0,0,2,0,1,4,1
60,13,48,0,0,11,0,0,2,1
75,9,51,0,0,5,1,0,4,0
62,12,58,0,0,6,0,1,4,1
45,9,50,0,0,3,0,0,4,0
71,8,48,0,0,0,4,1,4,0
52,10,37,0,0,4,0,1,4,0
48,12,39,0,0,9,4,0,4,0
52,8,39,0,2500,2,1,0,1,0
48,9,35,0,0,1,0,1,4,1
65,10,61,0,0,8,2,1,4,0
38,8,43,0,0,9,0,1,4,0
44,15,39,0,0,6,6,0,4,1
69,11,45,0,0,1,0,1,4,1
57,11,27,0,0,8,0,1,2,1
53,8,34,25000,0,9,0,0,4,0
48,9,42,0,0,9,6,1,4,0
90,8,31,0,0,9,4,1,2,0
32,12,34,0,0,2,1,1,1,0
36,9,41,0,0,5,0,1,4,1
61,7,33,0,0,0,4,0,4,0
45,6,26,0,0,10,4,0,4,0
61,5,45,0,0,7,0,0,4,0
67,6,25,0,0,11,0,1,4,0
79,10,51,0,0,4,1,1,4,0
43,13,38,0,0,1,6,1,4,0
59,9,48,0,0,3,4,1,4,0
51,8,44,0,0,8,5,1,0,0
36,7,35,99999,0,6,0,0,4,0
52,5,52,0,0,8,4,1,4,0
82,8,41,2000,0,3,0,1,4,0
78,10,47,0,0,8,1,0,4,0
56,9,42,15000,0,6,2,0,2,0
51,13,45,0,0,8,5,0,3,0
66,9,40,0,0,2,6,0,4,0
51,12,38,0,0,12,6,1,4,0
31,8,27,0,0,8,1,1,4,0
51,12,38,0,0,2,6,1,4,0
76,12,38,0,0,1,0,1,4,1
65,9,49,0,0,7,1,1,0,0
57,10,25,0,0,4,0,1,4,1
62,10,37,0,0,3,0,1,4,0
71,12,54,0,0,11,0,0,4,0
51,13,40,0,0,5,4,0,4,0
46,14,35,0,0,2,0,1,4,1
64,9,33,0,0,9,0,0,2,0
56,10,41,0,0,8,4,1,3,0
63,7,54,0,0,8,4,1,4,0
57,9,38,0,0,6,1,1,3,0
63,12,37,10000,0,9,4,1,4,0
79,12,53,0,0,0,6,1,4,0
60,10,30,0,0,8,6,1,4,0
40,7,26,0,0,0,1,0,0,0
62,11,37,0,0,2,1,1,4,0
46,13,33,0,0,5,4,0,4,0
73,9,51,0,0,1,1,1,4,0
65,13,46,0,0,8,2,1,4,0
49,7,48,0,0,7,4,0,4,0
60,9,31,0,0,3,0,1,4,0
43,14,49,0,0,11,0,0,4,0
90,13,56,0,0,1,0,1,4,1
53,14,23,0,0,0,6,1,4,1
61,8,31,0,0,6,0,1,4,0
59,14,33,0,0,0,1,1,4,1
46,3,41,0,0,3,0,1,4,0
38,10,25,0,0,1,2,0,4,0
42,10,38,0,0,0,0,0,4,0
56,9,42,0,0,4,6,1,4,0
63,7,41,0,0,5,6,0,4,0
54,6,33,0,0,0,5,1,4,0
47,10,26,0,0,1,0,1,4,1
39,10,50,0,0,2,1,1,0,0
67,10,44,0,0,11,0,0,4,0
44,12,44,0,0,3,6,1,4,0
79,9,43,0,0,4,0,0,4,1
68,7,68,0,0,6,6,1,4,0
67,12,55,0,0,3,2,1,4,1
60,14,40,5000,0,4,5,1,4,1
67,10,54,0,0,0,6,0,4,0
46,9,18,0,0,1,4,1,4,0
52,9,31,0,0,0,0,1,4,0
54,9,42,0,0,9,0,0,4,0
65,11,37,0,0,2,0,1,4,1
59,15,41,0,0,2,1,1,4,0
77,10,42,0,0,1,6,0,4,1
54,8,29,0,0,7,1,0,4,0
45,11,30,0,0,6,6,0,4,1
53,11,72,0,0,3,1,0,4,1
33,7,42,0,0,0,4,0,4,0
72,13,47,0,0,1,1,0,4,1
71,13,31,0,0,2,2,0,4,0
43,13,46,0,0,11,0,1,4,0
53,10,31,0,0,7,0,0,4,0
57,10,55,0,0,6,0,1,4,0
71,8,52,0,0,3,6,0,4,0
33,12,40,0,0,5,0,1,0,0
67,8,47,25000,0,5,0,1,4,0
51,9,35,0,0,4,0,1,4,1
59,11,16,0,0,4,1,1,4,1
50,12,27,0,0,3,0,1,4,1
51,9,46,0,0,8,0,1,4,0
63,5,47,1000,0,10,6,0,4,0
63,13,29,1000,0,0,0,1,0,1
75,10,40,0,0,3,0,0,4,0
54,15,23,0,0,5,1,1,0,1
45,10,41,0,0,1,6,0,4,0
32,7,60,0,0,7,0,1,4,0
56,11,29,0,0,0,6,0,4,0
39,7,22,0,0,2,6,1,4,0
62,11,66,0,0,0,1,0,2,0
69,10,34,0,0,7,0,1,4,0
55,12,12,0,0,11,0,0,4,0
84,9,30,0,0,10,6,1,4,0
43,6,32,2000,0,0,0,1,4,0
81,8,51,0,0,2,1,1,4,0
28,9,44,0,0,1,6,1,4,0
39,7,43,0,0,1,0,1,4,0
56,11,29,0,0,0,2,0,4,0
54,8,46,0,0,2,4,0,4,0
41,7,30,0,0,0,0,1,4,0
42,8,41,0,0,4,1,1,4,1
48,8,43,0,0,3,1,1,4,0
59,11,52,0,0,1,0,1,4,1
62,14,40,0,0,8,6,0,4,1
78,11,43,0,1500,11,0,0,4,1
50,10,53,0,0,0,0,1,4,0
56,10,30,0,0,10,6,1,4,0
48,13,30,0,0,4,0,1,4,1
47,12,50,0,0,4,0,0,4,1
57,14,39,0,0,12,6,1,2,0
50,10,53,1000,0,1,0,1,4,1
69,12,33,0,0,0,4,1,4,1
86,12,39,0,0,6,6,0,4,1
55,15,30,0,0,3,0,1,4,1
61,9,34,0,2500,5,0,1,0,1
33,10,32,0,0,1,4,1,4,0
59,15,31,0,0,7,0,1,4,1
39,12,34,0,0,7,1,1,4,0
49,10,48,0,0,4,6,1,4,1
61,10,57,0,0,0,1,0,4,0
56,13,37,0,0,2,1,1,4,0
59,11,40,0,0,9,0,1,4,0
60,14,48,0,0,3,0,1,4,1
47,14,39,0,0,5,1,0,4,0
54,10,44,0,0,4,6,1,4,0
44,5,32,1000,0,0,0,1,4,0
69,10,35,0,0,9,1,0,4,0
40,7,46,0,0,2,5,1,4,0
64,7,47,0,0,1,0,1,4,0
45,8,48,15000,0,2,0,1,4,0
43,9,37,0,0,12,6,1,4,0
51,14,54,0,0,0,0,1,4,1
36,6,41,0,0,6,0,0,4,0
57,12,61,1000,0,3,6,1,4,1
57,6,41,0,0,2,6,1,4,0
66,9,47,0,0,4,1,0,4,0
46,15,32,10000,0,0,0,0,4,1
44,9,22,0,0,8,5,0,4,0
51,7,52,0,0,5,0,1,4,0
56,4,42,99999,0,8,1,0,4,0
38,14,51,0,0,6,0,1,3,0
30,5,52,0,0,10,0,1,4,0
56,9,59,0,0,6,0,1,4,0
82,10,49,7000,0,8,2,1,4,0
71,8,45,2000,0,5,4,0,4,0
35,12,32,0,0,4,6,0,0,0
52,13,32,0,0,9,2,1,3,0
67,11,34,0,0,8,0,1,4,0
52,8,28,0,0,8,6,1,4,0
38,13,56,0,0,2,4,0,4,0
36,3,29,0,0,2,4,0,2,0
46,14,52,0,0,0,5,1,4,1
48,9,44,0,0,2,2,0,0,0
47,8,21,0,0,9,0,0,4,0
48,8,42,0,0,2,4,0,4,0
36,9,38,0,0,7,6,1,4,0
39,10,23,0,0,4,1,1,0,0
38,7,46,0,0,1,0,0,0,0
28,11,55,0,0,4,1,1,4,0
38,12,25,0,0,0,0,1,4,0
43,6,44,0,0,3,5,1,4,0
53,14,46,0,0,8,1,1,4,1
45,7,47,0,0,2,0,1,2,0
36,10,48,0,0,3,1,1,4,0
31,11,53,0,0,10,4,1,4,0
58,10,53,0,0,2,0,1,1,1
44,12,51,0,0,9,6,1,4,0
42,10,46,0,0,7,1,1,4,0
53,6,54,0,0,0,1,1,4,0
33,8,65,0,0,1,6,1,4,1
50,9,34,0,0,6,1,1,4,0
53,14,39,0,0,0,1,1,4,1
42,9,47,7000,0,3,4,1,4,0
67,7,26,0,0,5,6,1,4,0
46,16,34,0,0,2,4,0,4,1
64,8,26,0,0,3,0,1,4,0
66,9,49,0,0,0,0,0,4,0
57,6,46,0,0,10,6,0,4,0
58,10,18,0,0,8,0,1,4,0
45,11,63,0,0,7,1,0,4,0
42,12,42,0,0,1,6,1,0,0
53,10,46,0,0,0,0,1,4,1
43,11,42,0,0,3,4,0,4,0
28,8,21,0,0,12,6,0,4,0
51,7,28,0,0,1,4,1,4,0
38,10,49,0,0,5,4,0,4,0
58,7,53,0,0,2,0,1,4,0
39,10,40,0,0,2,1,0,4,0
33,10,32,0,0,1,1,1,0,0
56,10,29,7000,0,8,2,0,4,0
67,10,46,0,0,0,0,1,4,1
45,13,33,0,500,5,0,1,4,1
58,10,41,2000,0,8,0,1,4,0
44,11,23,0,0,11,0,1,4,0
62,10,48,0,0,0,6,0,4,0
39,12,39,0,0,7,0,0,4,0
58,10,36,0,0,3,0,1,4,0
46,9,42,0,1500,1,6,1,4,0
86,12,42,0,0,5,1,1,4,0
55,9,30,0,0,8,0,1,2,0
46,11,45,0,0,4,0,1,0,0
78,12,45,0,0,12,4,1,4,1
37,12,42,0,0,1,0,1,4,1
63,10,32,0,0,0,4,1,4,0
60,11,42,0,0,2,5,1,4,1
74,16,39,0,0,6,1,0,4,0
63,10,22,0,0,2,6,0,4,0
49,11,37,0,0,5,1,1,4,0
77,11,9,0,0,5,0,1,4,1
73,9,71,0,0,3,6,0,4,1
53,10,37,0,0,0,6,1,4,0
57,8,54,0,0,9,6,1,2,0
33,11,46,0,0,10,4,0,4,0
55,11,66,1000,0,5,0,1,0,0
53,9,44,1000,1000,3,0,1,4,0
50,10,46,0,0,13,4,0,4,0
90,9,37,0,0,12,0,1,4,1
63,10,36,0,0,7,6,1,4,1
67,11,34,0,0,3,6,1,4,1
53,8,34,7000,2500,0,0,1,4,1
69,12,26,0,0,1,0,0,4,1
60,7,45,0,0,12,6,1,4,0
31,9,43,0,0,2,0,0,4,0
47,8,23,0,0,10,0,0,4,0
52,9,60,0,0,0,0,1,4,1
34,15,19,0,0,1,5,1,4,0
34,13,26,0,1000,10,5,1,4,0
42,15,65,0,0,3,0,1,4,1
84,12,33,0,0,6,0,1,4,1
41,5,42,0,0,1,4,0,4,0
44,10,39,0,0,5,1,1,4,0
48,8,28,0,0,8,4,0,0,0
57,9,36,0,0,11,0,1,4,0
51,9,43,0,0,6,1,0,4,0
90,15,52,0,0,7,1,1,4,0
57,9,47,0,0,10,0,1,4,1
52,7,44,0,0,6,0,1,1,0
37,12,48,0,0,0,2,1,4,0
27,12,55,0,0,6,1,0,4,0
42,9,56,0,0,7,0,1,4,0
48,11,37,99999,0,3,0,0,4,1
36,9,27,0,0,0,6,1,4,0
40,9,57,0,0,6,4,1,4,0
43,9,43,0,0,0,0,1,4,0
51,12,46,0,0,2,0,1,4,1
42,7,42,0,0,0,4,0,4,0
52,6,19,0,0,1,0,0,4,0
45,12,35,0,0,8,0,1,4,1
42,9,15,0,0,3,0,1,4,0
62,9,28,0,0,3,0,1,4,0
34,5,9,2000,0,13,0,1,4,0
55,13,32,0,0,1,4,1,4,0
43,4,41,0,500,0,0,1,4,0
